score,MolW,cLogP,RotB
-64.3499,406.578,2.99338,8
-47.28,326.4,2.03354,2
-57.3901,397.262,2.7378,6
-68.5,393.495,2.67142,5
-51.7401,272.352,0.8494,1
-64.9201,334.935,4.6861,6
-57.3399,361.492,3.703,6
-52.9701,298.408,1.92182,6
-48.92,292.285,1.97388,2
-54.3798,356.276,2.4319,5
-63.1799,330.399,4.5023,7
-53.13,279.424,2.6189,5
-74.2599,336.479,4.0125,9
-60.2499,356.466,2.5495,6
-51.4001,344.484,2.5613,6
-64.9098,357.498,2.722,6
-49.45,294.361,2.605,4
-48.66,342.317,2.304,2
-57.4801,340.383,2.4882,7
-58.4799,354.882,1.7411,6
-52.7299,325.409,2.54022,6
-52.4501,340.265,2.1347,6
-60.4799,384.48,2.5634,5
-52.3901,327.348,0.66144,5
-61.1,339.505,2.46142,7
-71.25,418.588,2.6604,5
-50.9399,321.373,3.5514,3
-58.2199,359.495,3.2449,6
-56.7498,374.485,2.0426,5
-48.9901,238.419,2.8387,5
-63.71,379.545,3.1104,7
-51.2701,329.849,3.4492,4
-62.07,352.45,1.7829,5
-49.8501,323.234,2.3489,4
-53.2999,372.469,1.3435,3
-45.63,195.262,0.8897,2
-62.2302,383.448,2.4213,5
-53.7501,324.425,2.3424,4
-48.6601,283.379,1.84636,3
-51.5801,343.309,1.4923,7
-64.4799,358.369,2.6895,4
-57.6501,361.32,1.0165,7
-45.84,356.18,1.3451,4
-52.6,296.418,3.12482,3
-60.4899,315.329,1.8081,6
-54.2301,312.288,0.0054,7
-50.4399,324.406,1.94682,6
-50.2101,354.476,1.2386,6
-60.4201,406.429,3.8024,7
-55.5901,309.394,3.2756,3
-66.7599,358.396,2.8961,8
-59.7202,353.47,2.27582,5
-46.5001,286.375,1.1507,2
-55.43,315.402,1.4276,5
-50.9101,371.818,1.4781,5
-60.3902,342.443,1.7654,6
-49.32,292.36,1.7425,1
-54.2501,321.755,3.9748,5
-56.96,329.868,4.4917,4
-42.1101,287.157,1.965,4
-64.27,367.501,3.38986,5
-56.18,423.466,1.3384,7
-55.3201,370.49,2.3338,6
-56.1899,344.375,0.8891,7
-51.4501,355.257,2.6939,4
-55.9299,413.337,3.006,5
-54.1098,402.495,3.1166,4
-48.5599,275.4,0.4776,2
-48.8599,311.426,1.0468,3
-57.0701,317.732,3.2101,4
-63.2398,413.362,3.523,7
-54.4201,418.816,2.8451,5
-47.7499,342.443,1.95,4
-47.2499,348.281,1.2962,7
-58.9801,346.475,2.5194,6
-48.32,400.298,1.0186,3
-51.9499,344.386,2.9487,2
-50.3701,290.473,2.1685,5
-50.8199,346.721,4.3337,3
-58.6999,359.518,3.26214,8
-50.6499,354.838,0.6687,4
-57.3699,359.499,2.50932,7
-52.3401,298.789,3.9306,5
-44.31,281.36,0.14482,4
-62.26,432.484,4.08692,4
-53.2901,355.483,3.27642,8
-57.5799,287.325,3.7091,6
-49.25,285.218,2.7952,3
-57.96,361.45,1.0221,7
-49.96,422.688,1.889,6
-47.1099,393.412,2.53202,2
-59.66,383.37,2.1628,8
-40.9802,348.222,0.79872,3
-48.95,261.365,3.7158,4
-53.8499,281.352,1.4186,4
-69.6999,435.54,4.8584,7
-61.8599,369.421,3.3255,7
-47.95,234.242,2.144,4
-55.8499,358.442,0.98732,5
-53.8,256.309,1.2708,2
-47.4399,360.502,1.3519,3
-65.3798,358.442,2.00052,8
-57.51,393.365,2.2938,5
-49.23,254.374,2.1678,4
-63.71,449.536,3.48038,6
-50.1799,357.208,1.1914,2
-46.2899,297.443,0.534,4
-57.6001,348.838,1.7287,4
-49.17,350.463,1.8277,8
-64.58,362.522,1.88512,7
-59.6301,357.885,4.0533,3
-42.99,250.681,3.65052,3
-47.6799,354.476,1.6085,5
-74.8699,344.543,4.2705,9
-44.2299,288.438,1.714,8
-52.1201,349.431,1.4716,3
-62.0099,340.375,3.205,6
-50.3199,365.389,2.1915,2
-44.5399,370.243,3.0633,4
-49.2998,345.874,3.4184,0
-49.74,357.256,0.8611,5
-43.65,261.316,1.4714,3
-45.4501,281.421,2.9818,4
-51.5501,351.451,0.07242,6
-49.7501,347.337,2.2273,4
-59.53,345.817,4.0474,5
-50.8899,353.26,3.73582,5
-39.0499,326.15,1.67224,3
-58.3201,369.421,1.83002,4
-58.3398,385.468,2.39462,3
-57.5901,329.318,3.7487,6
-55.9401,316.43,2.6089,4
-55.36,292.31,2.1817,6
-58.7998,395.455,3.3429,6
-52.59,352.232,2.77,6
-55.8898,359.411,0.6288,4
-46.16,357.414,1.1203,3
-45.9499,241.331,1.6428,3
-54.3501,341.904,4.4618,6
-57.4,346.74,2.9966,5
-55.1399,308.47,1.5686,2
-42.8,203.232,2.67342,4
-53.1401,351.428,1.8155,4
-50.91,342.42,4.17242,4
-59.82,356.43,1.3447,7
-40.2199,290.323,0.9326,2
-63.8101,406.548,2.6492,9
-49.54,252.402,2.317,3
-58.6101,359.518,3.5581,4
-49.8801,350.225,0.5427,5
-57.4301,292.423,2.2095,5
-64.82,376.342,3.2424,3
-51.2299,386.857,3.02912,6
-48.8499,374.872,2.5636,2
-60.55,340.471,2.4977,4
-44.9301,331.438,0.5245,6
-67.36,416.543,4.6238,7
-48.1099,390.281,3.1407,2
-48.5001,309.377,1.94702,3
-58.9601,361.348,2.26838,5
-48.1801,333.417,0.68752,5
-48.61,324.833,2.8628,3
-49.96,273.279,1.488,4
-42.8902,318.377,1.03824,2
-54.8401,357.458,1.46212,5
-62.3401,353.466,3.4227,6
-63.57,295.382,4.0522,5
-47.59,295.368,1.2478,7
-56.9699,358.441,4.6267,3
-64.3998,495.627,0.69632,8
-68.8101,359.466,3.7391,7
-62.1901,351.45,3.31598,8
-55.4099,312.339,2.5641,6
-51.4101,334.782,4.2271,2
-57,295.386,3.58892,5
-58.4399,364.707,3.01934,3
-51.74,315.461,3.1026,3
-46.9498,345.443,2.8848,5
-55.24,311.385,2.7037,3
-55.09,341.455,2.4452,4
-59.93,295.386,3.50658,4
-53.1801,318.442,3.50142,5
-47.75,269.348,2.2744,3
-50.5499,327.413,0.83958,4
-58.6901,318.48,3.8457,5
-54.1398,353.444,2.8112,7
-43.31,259.309,2.3043,2
-54.7501,378.498,2.8545,5
-63.2901,346.858,4.386,5
-53.9499,340.335,1.44722,4
-53.01,295.289,2.5576,4
-60.0602,437.562,3.5378,6
-61.5998,435.362,3.9088,4
-54.4701,329.367,2.59828,3
-64.6399,425.573,3.5135,10
-60.03,354.928,4.5569,6
-59.7299,374.4,2.8012,6
-57.1899,343.33,2.9153,3
-55.6799,380.577,2.2459,6
-62.9801,378.502,2.34592,5
-52.1199,350.419,0.63472,5
-50.86,310.398,0.79654,7
-58.5001,354.241,1.9837,5
-62.66,447.466,4.93028,6
-43.17,360.354,0.2107,4
-63.8902,451.489,2.9391,7
-54.8798,440.508,2.2013,7
-47.6,263.385,2.2145,4
-53.41,343.378,0.1548,4
-65.0901,327.443,4.85844,6
-65.8301,417.868,3.1227,3
-54.7201,349.866,1.8309,5
-42.8701,252.339,2.90392,5
-54.6301,376.419,2.9706,7
-60.6501,368.481,2.8385,9
-50.1201,286.335,2.2407,3
-47.1699,271.857,4.7075,5
-66.2401,352.825,4.24092,5
-53.6699,313.445,3.1988,3
-57.8398,401.897,2.8067,6
-49.5501,303.387,1.7284,5
-53.4801,361.467,2.623,6
-56.11,357.97,3.8733,6
-51.81,307.394,2.1855,5
-50.3398,373.405,2.2289,5
-55.0801,356.466,2.247,6
-65.9999,415.58,4.281,9
-50.6402,310.354,1.1184,6
-59.6899,373.335,0.7802,6
-45.49,275.345,1.7151,8
-51.8902,440.363,3.4881,7
-55.93,355.486,0.7602,2
-55.36,298.213,3.8423,4
-46.6699,389.5,1.89008,5
-57.2501,334.485,2.2492,6
-56.6801,370.519,1.149,8
-48.5301,332.227,3.735,5
-48.8499,289.366,2.9429,2
-59.7701,318.339,3.154,7
-55.9401,397.522,4.077,6
-61.2699,401.854,2.6,4
-54.69,352.409,3.03932,2
-50.7901,255.387,1.9102,6
-58.6499,370.925,2.2916,8
-54.5101,327.347,3.68198,3
-51.9201,332.408,1.85908,4
-43.86,487.597,1.6286,7
-50.48,285.351,1.12132,6
-60.6001,348.491,1.904,6
-59.04,355.442,2.45,4
-54.67,359.47,1.0555,5
-60.76,425.535,4.3266,5
-64.7401,380.533,1.0717,6
-59.0198,447.557,3.29572,7
-58.9201,389.477,2.458,6
-60.2202,378.467,3.112,6
-58.6001,321.387,1.9075,5
-44.21,288.233,2.2559,3
-54.4799,352.5,1.6313,8
-50.7899,359.447,3.17532,3
-61.6198,359.828,4.2885,5
-40.42,277.372,0.3707,3
-47.37,348.304,1.1441,6
-45.2599,425.371,0.47892,2
-51.58,280.387,3.207,6
-56.2301,347.378,3.6343,3
-59.9301,380.448,2.18092,5
-55.0901,271.401,3.0508,8
-54.27,393.512,4.1903,3
-61.9899,410.518,2.72672,8
-59.65,350.503,2.6151,4
-47.3098,374.325,2.1282,3
-45.8401,348.472,0.9597,2
-58.18,367.493,3.15488,8
-57.6098,354.4,4.05082,3
-54.5399,335.469,3.7465,6
-52.6399,352.429,2.48678,5
-56.4799,311.878,4.0874,5
-51.8199,302.349,1.8099,4
-63.2499,342.443,3.9458,5
-63.6599,371.418,3.7789,6
-51.1,311.403,1.9522,4
-59.3801,367.419,3.4732,5
-56.3699,351.394,1.3697,4
-61.9998,356.809,3.0562,5
-58.6501,369.391,2.9493,6
-51.88,309.373,3.04702,4
-59.2001,365.783,2.6614,5
-51.5402,356.413,1.6048,4
-58.8101,348.49,4.68414,4
-49.8599,390.299,2.3213,7
-44.4601,329.3,1.0769,4
-52.4499,359.882,3.2531,2
-45.6899,279.384,2.0616,4
-49.35,272.345,0.1595,5
-45.1402,375.311,1.0469,4
-48.7999,340.47,1.4436,5
-50.86,319.352,0.6891,7
-52.0601,359.382,0.75536,5
-58.0801,352.475,2.0104,5
-51.01,307.419,1.554,3
-48.7801,374.802,2.4864,6
-53.1702,426.436,0.2513,5
-70.54,355.498,2.4979,9
-58.5101,354.51,3.2526,7
-47.4699,359.43,1.35148,4
-65.4498,435.49,4.2616,9
-57.1002,370.559,2.7858,6
-52.0402,379.869,4.1697,6
-47.4002,307.39,1.6493,1
-62.85,368.836,2.3913,4
-44.6701,272.312,1.4832,4
-63.2801,323.404,1.1762,4
-57.5199,312.369,1.1302,2
-50.9299,336.222,3.46678,4
-52.12,336.432,2.27558,3
-63.2799,332.557,4.78202,5
-56.9499,356.467,0.3376,7
-42.56,252.402,2.5062,1
-68.0298,358.482,2.92032,8
-52.9401,356.898,1.3272,5
-54.77,326.443,2.78162,8
-45.44,388.243,1.1929,4
-62.3501,382.549,1.8252,9
-52.3198,374.529,2.4057,5
-54.4101,344.459,2.60078,1
-65.9398,420.897,4.6395,5
-57.56,319.43,2.50372,7
-60.8398,371.278,4.45472,3
-46.57,361.627,0.6931,4
-58.78,399.288,4.0284,5
-65.57,390.528,3.78252,5
-43.1301,246.245,1.8634,3
-56.75,353.382,2.7368,7
-59.01,330.431,3.737,3
-59.8999,357.432,0.2183,7
-57.5301,397.483,0.74452,4
-62.0002,351.447,4.9345,5
-55.9898,353.344,2.81082,5
-55.37,326.318,4.3602,2
-47.5698,353.482,2.204,4
-49.0799,314.349,1.23132,4
-47.89,343.221,2.87072,4
-55.8099,340.464,1.271,7
-50.7602,392.525,2.2624,8
-63.6301,378.498,1.3215,9
-44.6499,329.422,0.5675,6
-47.14,357.414,0.61648,3
-56.5099,376.522,2.6427,5
-62.06,416.591,2.4279,7
-47.4901,360.218,3.82942,4
-53.73,291.311,0.483,7
-44.5301,334.438,0.1829,5
-49.9401,297.399,0.8948,8
-67.0901,437.283,2.5056,6
-51.16,236.403,2.6869,5
-48.9601,329.389,1.4131,3
-61.75,353.451,4.36448,6
-58.2601,293.407,2.17632,8
-49.2399,270.421,1.6497,6
-65.15,441.524,4.4789,6
-55.4201,347.433,0.2857,8
-43.81,341.165,0.1843,2
-43.51,266.219,1.3348,1
-52.8901,293.392,2.2396,5
-53.2201,337.445,1.1914,5
-36.5801,272.37,0.9114,4
-51.64,262.357,1.0866,6
-56.1099,347.387,1.377,7
-47.07,368.477,2.9565,2
-65.4001,356.394,3.5105,5
-48.3401,305.397,2.6332,3
-60.7101,343.519,3.74202,5
-42.8501,313.835,3.66132,3
-68.98,374.484,4.70642,7
-61.5401,371.343,3.7644,4
-60.8199,420.943,4.7937,5
-43.02,361.744,2.5554,3
-48.4099,294.33,0.9761,2
-55.9201,448.523,3.7287,7
-54.5601,357.462,0.8988,4
-57.3799,341.47,4.6989,3
-52.0602,381.424,0.80008,5
-57.6201,377.448,3.9617,5
-70.87,421.449,3.0785,6
-60.82,357.458,0.7793,7
-48.2301,281.363,2.2438,1
-51.74,310.272,0.4189,3
-64.9702,383.488,3.9071,8
-60.7099,356.394,0.3629,6
-58.9201,382.464,2.7109,8
-45.7301,274.372,1.6283,6
-53.2402,327.392,0.9858,6
-62.1599,346.515,3.3577,6
-48.6501,217.312,2.5503,4
-62.0499,352.402,3.7192,5
-55.84,345.399,2.80892,3
-47.07,357.436,0.2964,3
-52.68,359.426,2.405,8
-39.64,293.23,2.41672,4
-56.2,354.476,0.3357,7
-44.83,319.361,0.39638,5
-44.91,294.376,1.9538,7
-43.2499,283.777,2.5704,4
-49.4302,388.917,1.8475,6
-63.0201,368.403,3.30272,5
-42.3898,313.386,2.7819,3
-52.97,360.289,0.9778,5
-62.6799,373.43,3.0236,7
-53.3499,342.487,2.6285,7
-54.7901,358.438,1.3332,2
-62.82,391.475,2.7331,6
-55.9999,295.386,3.1174,2
-48.9001,326.462,2.0292,5
-53.28,299.378,1.21232,3
-44.1499,296.346,0.9292,4
-46.2501,307.463,2.4048,2
-53.2098,383.533,1.6576,6
-48.3799,399.299,1.79582,2
-58.42,342.346,1.777,5
-53.8298,361.199,2.3915,3
-69.92,347.418,3.8762,6
-38.0901,255.318,1.802,6
-40.61,241.331,1.4868,3
-67.8499,354.491,1.2674,7
-60.2999,358.486,2.067,6
-61.1502,344.44,3.3294,7
-61.6401,368.478,0.4285,5
-61.7901,399.207,2.9587,6
-64.3402,372.408,0.8333,7
-61.86,383.452,2.1547,6
-43.97,266.341,1.1237,5
-56.7001,338.496,1.3521,9
-52.4699,305.468,3.50892,4
-57.6701,385.48,2.0196,3
-50.3001,369.343,2.2624,5
-47.2401,382.57,4.6583,8
-52.02,255.318,1.106,8
-55.0102,372.473,2.18602,3
-52.1999,281.266,0.2372,3
-69.0699,392.503,2.4749,6
-49.6399,354.292,2.8813,4
-51.26,366.211,3.6959,3
-62.5198,380.321,2.127,6
-65.1999,395.503,2.2485,6
-67.6098,426.423,4.9464,7
-52.4201,341.481,1.3266,6
-66.17,332.444,2.5969,8
-60.2198,387.383,2.9913,7
-43.28,266.301,1.84792,6
-64.5699,358.389,1.03962,8
-59.5499,323.444,2.4455,4
-40.14,253.39,1.57718,6
-59.99,305.406,4.9035,4
-56.1899,348.443,2.1858,6
-42.54,312.732,1.61242,3
-50.7201,279.274,3.43098,2
-54.1701,344.839,3.26,3
-50.2299,338.41,1.507,5
-68.39,412.49,3.2282,8
-55.7401,363.395,2.07162,5
-55.9801,389.419,1.8818,5
-51.2801,306.45,2.5827,7
-50.6199,320.393,0.54682,3
-50.7999,336.354,0.9152,2
-48.08,354.41,1.0743,3
-65.06,440.407,4.1182,5
-72.1699,417.517,4.09952,6
-49.3101,337.426,1.63522,4
-75.1201,437.472,2.63184,7
-48.4001,324.393,0.5607,4
-49.1201,320.399,2.9981,4
-60.4101,369.465,1.7642,5
-57.4799,375.428,4.35082,5
-51.81,352.504,2.1877,5
-57.9401,350.394,1.12932,5
-62.5999,354.491,2.0676,9
-60.09,383.391,4.32618,8
-62.8498,352.406,1.25232,7
-52.9301,276.233,2.2752,3
-52.0299,286.335,1.22882,3
-55.2002,424.548,1.9,9
-53.0199,310.441,4.24648,3
-51.0402,392.315,4.56182,4
-48.41,268.403,3.6763,3
-57.8298,343.377,4.6872,3
-43.2499,303.225,2.49778,4
-48.9999,289.466,1.8461,4
-57.1099,361.833,1.7205,5
-67.9499,427.829,4.9646,4
-45.62,220.36,2.6491,5
-46.5,253.323,1.1712,2
-56.3799,358.797,3.341,5
-53.7398,434.971,0.94498,7
-42.9799,329.179,2.078,3
-56.13,367.398,2.3465,7
-45.7499,315.373,3.3399,2
-52.1599,313.361,1.37728,3
-61.3401,330.516,3.9289,7
-57.6099,395.425,4.3344,3
-51.0999,329.849,3.1874,5
-54.4602,324.465,2.8385,5
-71.8698,417.377,4.7467,8
-57.8301,388.518,1.58058,4
-52.2501,328.324,3.394,6
-53.7101,284.403,2.5184,7
-52.9101,318.377,0.7361,5
-59.8399,424.469,2.92622,7
-59.3001,359.34,1.4745,3
-52.97,297.379,4.1432,4
-52.43,300.834,1.9824,7
-53.46,374.304,2.4373,3
-71.3599,430.47,4.2848,9
-65.4898,425.986,1.2699,7
-47.2,371.484,1.05402,7
-63.22,382.461,1.9775,6
-56.88,351.491,1.4876,4
-61.1601,371.46,1.7089,4
-68.36,353.393,3.4518,4
-66.7699,392.455,3.7922,5
-57.2501,354.56,3.165,7
-47.28,307.394,0.53378,4
-44.0299,336.476,1.986,4
-46.1199,250.43,2.9182,4
-50.23,306.454,3.5135,4
-61.0102,386.5,2.3347,6
-52.3399,319.43,2.49272,5
-48.6499,379.428,2.12672,4
-52.3101,359.923,3.0241,5
-56.1698,379.549,1.1027,4
-48.2301,282.432,1.1579,9
-44.7299,316.405,1.198,2
-59.2299,352.479,0.4335,8
-46.1101,301.302,1.9789,4
-61.9699,358.421,1.3665,5
-55,299.458,4.6284,5
-54.63,428.989,3.3935,4
-61.3101,324.49,2.3777,10
-52.7501,382.258,2.5446,4
-55.79,316.401,3.46388,2
-37.1899,203.307,0.7982,2
-50.4201,399.516,4.38274,7
-53.51,389.229,3.5719,3
-59.5698,376.412,4.2975,6
-45.6499,322.84,1.0489,2
-46.4999,285.819,2.5429,3
-54.7801,350.503,2.543,3
-62.4098,478.544,3.95354,6
-51.2899,339.403,0.77088,4
-57.76,314.364,2.50074,5
-68.1999,426.476,4.77158,6
-49.03,274.372,1.67702,5
-48.6899,331.463,0.2003,5
-47.85,324.565,4.1372,2
-56.7899,322.408,4.13432,5
-65.3599,390.528,2.6339,7
-63.5802,361.485,4.9447,5
-46.6501,300.412,3.3995,1
-54.33,330.31,2.09362,4
-58.71,369.892,4.72994,4
-43.4399,343.371,1.0042,2
-47.37,350.375,0.1096,6
-56.2001,304.459,3.18934,6
-66.6899,404.507,3.5623,7
-49.1899,319.359,2.82514,4
-57.42,359.43,0.85648,7
-60.7502,358.482,3.1457,6
-50.6901,378.926,0.4464,2
-61.1502,350.507,2.8509,9
-53.1598,351.535,2.5061,4
-52.4299,376.722,3.1427,3
-49.9002,364.389,2.8946,3
-51.5601,287.4,2.4264,8
-45.2599,237.347,1.8858,3
-52.28,323.411,4.8024,3
-55.9801,426.398,3.5556,4
-51.9198,321.772,1.294,5
-54.2601,297.42,3.2973,3
-59.7298,367.419,2.2154,5
-59.8701,395.485,3.2068,6
-58.0498,392.499,4.0787,5
-59.1501,369.845,3.7078,6
-59.6501,434.517,4.3067,5
-40.8999,211.284,1.1565,0
-70.5602,380.448,1.9827,7
-38.95,294.298,2.6075,2
-61.3601,406.792,0.7753,7
-45.07,308.139,1.0403,2
-66.3299,379.416,2.9249,6
-54.3601,360.454,2.5174,4
-62.65,350.503,2.4231,8
-53.7599,313.361,2.7644,6
-51.1998,356.448,0.31002,6
-56.5,363.889,3.28,3
-50.9501,290.367,1.1947,2
-51.8199,352.207,2.888,4
-66.2299,372.509,4.0443,4
-59.2698,355.388,4.33662,5
-39.75,281.352,1.4046,6
-54.6101,306.862,4.479,4
-60.4999,349.46,1.55588,6
-58.59,336.44,0.9983,8
-52.5401,366.215,2.8276,3
-56.9699,324.371,2.9985,7
-54.2,315.417,3.23546,3
-42.2499,263.341,2.20652,4
-59.26,332.367,1.6638,5
-51.2199,351.447,0.579,5
-51.53,362.474,1.96482,7
-39.6301,259.334,2.7214,3
-51.3899,304.737,1.6749,3
-49.5299,288.347,2.1942,3
-61.3498,392.463,3.1928,4
-53.9701,297.395,1.0474,4
-60.22,352.475,1.2678,6
-57.05,349.479,0.9213,6
-46.0799,272.343,0.4579,3
-47.5,301.394,0.7149,4
-52.8099,300.225,0.0766,6
-61.5799,360.458,0.6385,7
-59.5701,390.452,2.2942,7
-52.5701,307.316,1.5764,1
-53.2502,442.921,1.0944,5
-59.2099,320.294,1.3146,7
-52.19,273.336,2.15752,4
-58.7101,400.91,2.0507,4
-51.04,315.348,2.5239,2
-57.6598,359.426,1.33542,6
-38.98,195.306,3.338,7
-57.0801,306.406,4.3366,4
-52.3201,344.481,1.4227,8
-54.74,398.492,1.40068,3
-52.8901,400.91,2.0734,3
-61.21,387.442,3.8813,7
-48.07,398.458,2.7729,4
-61.56,325.368,2.5027,4
-55.4299,349.475,2.27094,8
-54.06,333.391,4.18632,3
-64.3501,418.257,4.315,5
-55.6599,366.408,3.2265,5
-54.9399,325.437,3.50162,4
-57.8101,368.48,2.1552,6
-52.0002,421.385,4.9326,2
-43.2501,279.296,0.9513,5
-36.18,219.668,0.9144,3
-54.7499,322.409,0.5136,5
-58.8202,346.431,1.82928,4
-48.6601,339.111,2.2434,2
-43.05,393.553,1.6087,5
-52.95,298.431,0.1288,5
-50.2501,343.431,1.49682,3
-50.6599,311.389,3.26528,3
-57.35,317.433,3.03962,5
-54.8702,328.434,0.4241,8
-57.8299,401.463,1.3376,4
-53.6799,319.371,3.2663,7
-58.6901,395.51,1.2149,3
-46.62,365.498,0.9515,6
-50.53,377.47,0.9424,5
-52.7299,313.445,1.7748,3
-54.9201,327.881,3.5426,5
-47.1201,355.398,0.65172,3
-53.13,335.351,1.8438,3
-51.03,346.33,0.7778,3
-51.0599,277.412,3.7645,2
-63.3299,379.423,0.9708,6
-49.57,279.365,2.88564,4
-62.28,341.524,4.623,8
-48.9002,352.637,2.3819,4
-57.2201,339.432,1.9541,6
-62.14,372.428,3.9459,4
-46.29,269.385,2.3264,5
-57.88,432.612,1.88212,10
-61.8902,396.531,2.7907,6
-49.6499,279.34,1.2263,7
-55.5501,344.39,2.64822,2
-64.5599,435.568,4.41848,8
-49.4299,366.28,4.398,4
-61.0302,449.323,1.0717,8
-49.7399,337.414,3.1189,3
-61.9301,361.486,1.5897,7
-55.3199,360.421,2.1454,5
-56.18,349.5,3.05944,5
-52.0201,340.383,0.4576,5
-65,391.493,2.11192,7
-70.2798,447.471,2.9739,9
-51.7699,378.454,0.89512,7
-54.19,330.272,2.963,3
-40.2,316.386,0.5806,2
-48.4601,359.43,1.42624,4
-53.5801,293.379,2.6739,6
-52.41,261.39,2.5094,4
-52.3601,357.414,1.2426,3
-55.6801,355.438,2.11088,5
-46.6501,318.829,4.91062,3
-47.9899,352.45,2.0006,3
-60.8701,415.456,4.1681,3
-52.7599,351.374,0.3977,5
-43.2901,223.36,2.9255,2
-56.85,416.337,1.6975,6
-54.2901,350.89,3.312,5
-50.2001,347.444,1.43772,4
-48.88,271.838,3.89952,4
-43.3,260.301,1.45922,4
-50.2501,282.307,1.9175,3
-62.2102,397.56,2.1934,8
-56.5801,418.257,4.47478,4
-53.34,344.367,1.2117,4
-46.6199,257.334,1.8549,5
-50.97,286.4,3.76712,3
-54.8201,439.415,4.9792,5
-53.23,369.181,3.7025,4
-58.2102,348.447,3.524,5
-49.8999,383.916,3.9041,6
-48.8998,394.309,2.0291,4
-52.4501,335.713,1.77708,4
-54.2801,338.455,1.98508,8
-49.6099,370.522,3.65742,5
-58.9201,336.379,0.3263,7
-59.9499,351.324,3.65664,6
-50.3698,352.207,3.00052,4
-54.75,291.479,3.8745,5
-57.5999,328.412,3.25442,5
-50.4001,407.478,2.93734,5
-58.34,351.431,3.5776,6
-52.1101,359.474,1.84128,5
-43.9601,229.389,1.8802,6
-50.23,354.366,1.4886,4
-49.49,362.785,1.9555,9
-44.4601,293.354,1.9363,7
-47.5001,244.298,0.4604,3
-51.0501,395.305,2.2844,5
-62.2101,352.435,2.2447,8
-46.74,236.315,0.4589,2
-50.68,327.331,2.4928,5
-45.6701,269.348,3.21992,3
-55.4801,444.392,4.0398,5
-50.5599,347.362,2.3036,4
-56.44,334.261,3.3923,4
-54.0001,337.37,4.98352,3
-53.63,337.508,1.7239,6
-54.8899,283.78,2.4318,4
-61.3202,359.491,4.60284,7
-64.0001,346.833,4.3965,5
-45.4201,253.367,1.8939,3
-63.56,354.391,4.6255,6
-62.7402,337.794,4.8306,5
-52.2599,339.436,0.6106,7
-49.2399,346.406,2.32782,6
-61.3299,355.404,3.4905,3
-55.34,275.779,4.3751,5
-67.7599,370.449,2.8968,5
-41.8,280.324,0.7028,3
-59.1401,356.444,0.9951,8
-48.8,343.788,2.55922,6
-45.7401,298.471,2.0917,7
-59.6301,353.846,3.9746,4
-47.33,238.419,2.8371,5
-60.8299,367.497,2.76244,4
-47.1999,310.785,1.1272,2
-45.7199,326.396,2.1803,2
-64.8101,350.463,1.5201,10
-43.6599,234.29,1.0944,6
-46.78,286.379,1.8337,3
-63.6899,350.503,1.9106,10
-57.18,394.497,2.5386,7
-39.3101,280.324,1.00082,3
-56.5101,344.282,3.8426,5
-53.5301,394.276,2.7777,4
-57.0098,360.418,0.0299,7
-57.2499,367.474,2.5494,4
-51.8399,365.492,1.0628,10
-49.6301,317.389,2.72302,6
-52.23,314.43,0.2964,7
-50.3502,314.378,1.8916,6
-45.0599,319.32,3.00142,2
-45.57,325.821,3.51874,2
-51.0399,352.42,0.4887,7
-65.2301,443.573,3.74522,9
-54.27,383.436,2.7091,7
-57.2801,307.394,0.42562,6
-57.8899,338.383,0.7822,8
-60.78,355.341,2.93088,8
-50.4,348.451,0.16084,6
-54.9601,315.482,4.76314,5
-47.0599,281.334,3.7375,1
-58.6801,311.381,3.2802,3
-48.7599,327.153,3.43598,3
-52.8601,339.465,2.1189,7
-52.2398,344.44,1.1451,3
-47.01,290.411,0.662,4
-51.3599,366.487,1.96702,4
-57.4202,378.419,2.1864,3
-57.2701,343.814,2.77352,3
-51.68,286.341,2.8435,5
-45.1401,283.202,0.1134,4
-53.51,315.479,2.5622,5
-44.3201,257.274,2.85358,3
-56.1502,448.43,1.8938,6
-51.96,307.394,2.2763,5
-62.2301,349.45,3.8344,10
-52.6398,432.527,4.8954,5
-51.0999,349.774,2.1214,3
-67.8701,395.548,1.1271,6
-67.0101,357.454,1.6278,6
-49.6001,354.37,1.2193,3
-63.8799,358.316,2.4691,8
-59.4201,317.481,2.6525,6
-50.7899,355.41,0.2792,3
-57.83,343.492,4.0029,7
-40.4599,323.824,2.207,1
-60.2501,354.454,1.37128,2
-56.8401,355.366,1.70602,5
-55.6202,382.243,4.3072,6
-48.5002,376.519,1.9119,5
-53.73,290.379,1.0116,10
-72.4699,351.429,3.1147,7
-61.9199,328.416,3.2523,7
-63,370.405,1.7686,7
-56.8301,339.505,2.694,5
-63.6498,383.835,4.4704,6
-48.59,301.341,0.9053,5
-56.6301,379.464,3.06382,3
-52.0099,313.405,2.4813,6
-55.9799,358.45,2.4198,3
-47.88,273.333,1.05116,8
-58.2899,314.433,2.2198,5
-48.0901,343.427,1.7784,3
-55.3999,348.418,3.2855,5
-73.0701,419.533,2.4076,10
-58.7699,357.416,3.9433,7
-43.0599,294.314,3.79816,2
-62.76,415.456,3.719,6
-54,282.347,3.0533,5
-62.3199,326.465,4.3747,6
-59.6602,359.47,4.05986,7
-56.2701,382.298,2.0956,5
-54.8399,303.454,3.1242,4
-51.4599,353.419,0.7437,6
-59.7499,368.481,3.38702,2
-43.4,205.257,1.833,2
